review_id,order_id,user_id,product_id,review_text,rating,sentiment,topic,review_date,language
RV0003814,ZPO0058862,U01684,77,rider was polite and delivery was quick plssss look into this,5.0,positive,delivery,30/04/2026,english
RV0001544,ZPO0023384,U03488,16,"delivery boy called before coming, very professional thanks",4.0,positive,delivery,2026-05-23,english
RV0000291,ZPO0018944,U02541,108,"hi reached before the promised time, impressed !!",4.0,Positive,delivery,31/01/2026,english
RV0000189,ZPO0075866,U03242,87,"  hi delivery was ok, slightly late but fine   ",4.0,neutral,delivery,2026-02-05,english
RV0005210,ZPO0070662,U00201,34,"hi delivary took more than 40 minutes, terrible",1.0,negative,delivery,2026-04-20,english
RV0001202,ZPO0048669,U00299,29,"  delivery romba late, 10 minutes nu sonninga   ",3.0,negative,delivery,2026-03-31,tanglish
RV0006881,ZPO0066240,U03709,84,as usual customer care never picks up the call !!,1.0,negative,customer_support,2026-05-30,english
RV0006446,ZPO0045880,U00671,4,"worst delivary experience, never on time :(",3.0,negative,delivery,2026-06-01,english
RV0001537,ZPO0072837,U01598,33,"honestly recieved the Amul Toned Milk, average quallity ...",1.0,neutral,product,2026-01-24,english
RV0006538,ZPO0033357,U02711,43,"packaging was normal, nothing damaged",3.0,neutral,packaging,2026-04-05,english
RV0005268,ZPO0013227,U00997,44,DELIVERY CHARGE IS TOO HIGH FOR A SMALL ORDER :) 😠  visit https://zepto.example/offer for more,2.0,neg,pricing,2026-02-17,english
RV0000502,ZPO0074681,U01880,111,hello the Presto Garbage Bags was really fresh and good quallity ...,4.0,positive,product,2026-02-22,english
RV0006842,ZPO0008460,U01328,2,HI LATEEST UPDATE MADE THE APP COMPLETELY UNUSABLE PLS LOOK INTO THIS 😡,3.0,NEGATIVE,app,2026-03-27,english
RV0005024,ZPO0003423,U02481,13,AS USUAL TWO ITEMS MISSING FROMM MY ORDER PLS LOOK INTO THIS,1.0,negative,order,2026-02-02,english
RV0006961,ZPO0057018,U02227,90,order got cancelled automatically without any reason ... 🤬,1.0,negative,order,2026-01-25,english
RV0001540,ZPO0043961,U03357,47,"Guys cold items came in an insulated bag, well done",5.0,positive,packaging,11/02/2026,english
RV0004185,ZPO0021347,U03245,17,"  honestly worst delivery experience, never on time   ",1.0,negative, delivery ,2026-03-18,english
RV0003594,ZPO0054292,U00405,33,"refund was processed within a few hours, very impressed thanks 😊",4.0,positive,refund,2026-01-30,english
RV0005695,ZPO0014026,U00480,17,"very fresh Capsicum Green, better than the local shop kindly resolve",1.0,positive,product,2026-01-22,english
RV0006396,ZPO0032867,U02269,1,"excellent quality Tomato Local, worth the price thanks  visit https://zepto.example/offer for more",,positive,product,2026-06-27,english
RV0007670,ZPO0041288,U01454,68,"Fortune Sunflower Oil was not fresh at all, very dissappointed :(",1.0,negative,product,2026-01-29,english
RV0000673,ZPO0030504,U00472,114,team website ordering worked perfectly on my laptop !!,5.0,positive,website,2026-01-08,english
RV0005431,ZPO0074339,U03084,4,still waiting for my refund after two weeks kindly resolve &nbsp;!!!!,1.0,negative,refund,2026-03-24,english
RV0004376,ZPO0067674,U03737,17,"worst Capsicum Green i have recived, totally rotten :)",2.0,negative,product,13/04/2026,english
RV0002113,ZPO0003361,U01948,113,hi refund came back to my account the same day thanks &nbsp;,2 stars,positive,refund,2026-02-05,english
RV0000736,ZPO0030236,U03779,75,refund is under review as per the app do something about it,2,neutral,REFUND,04/24/2026,english
RV0006758,ZPO0038811,U02666,110,hello app is very slow and freezes constantly,1.0,negative ,app,2026-01-15,english
RV0006461,ZPO0058867,U02558,96,"reached before the promised time, impressed",5.0,positive,delivery,2026-04-30,english
RV0001465,ZPO0033290,U01617,94,"HONESTLY PRICES ARE CHEAPER THAN THE SUPERMARKET, GOOD VALUE !! 🔥!!!!",4.0,positive,pricing,2026-03-23,english
RV0005372,ZPO0044115,U02900,98,"once again worst experience, uninstalling the app",2.0,negative,others,2026-06-10,english
RV0006496,ZPO0055615,U02346,26,"everything i wanted was in stock, great availability",5.0,positive,inventory,2026-02-04,english
RV0001193,ZPO0058774,U01682,24,seriously website is broken on mobile browser thanks,1.0,negative,website,2026-04-05,english
RV0004297,ZPO0075354,U02666,90,honestly payment fail aachu but money cut aayiduchu pls look innto this,2.0,negative,payment,2026-01-14,tanglish
RV0000422,ZPO0035165,U02112,109,hello very reasonable pricing for the convenience do something about it!!!!!,5.0,positive,PRICING,2026-05-20,english
RV0000506,ZPO0029081,U02975,99,"HI PRICES ARE CHEAPER THAN THE SUPERMARKET, GOOD VALUE THANKS 😍  visit https://zepto.example/offer for more",5.0,positive,pricing,2026-04-17,english
RV0005509,ZPO0069369,U01260,66,"team delivery took more than 40 minutes, terrible ...",1.0,negative, delivery ,2026-05-04,english
RV0001583,ZPO0062529,U01206,78,"AS USUAL GOT SPOILED BAMBINO SEMIYA VERMICELLI, CANNOT USE IT PLS LOOK INTO THIS 😤",2.0,negative,product,2026-05-14,english
RV0000507,ZPO0045475,U00978,33,Honestly half the amul toned milk was damaged and unusable kindly resolve,2.0,negative,product,2026-04-04,english
RV0004571,ZPO0029129,U00336,14,all items in the order were exactly as selected  visit https://zepto.example/offer for more,4.0,positive,order,2026-06-11,english
RV0005314,ZPO0069510,U03911,70,hi uploaded photos of the damaged item but reffund was denied kindly resolve,1.0,negative,refund,2026-05-10,english
RV0004385_DUP,ZPO0031830,U02782,53,HONESTLY SUPPORT AGENT UNDERSTOOD THE ISSUE AND FIXED IT FAST,4.0,positive,customer_support,2026-03-02,english
RV0007723,ZPO0020732,U02595,53,delivery charge is too high for a small order :) 🤬,3.0,negative,pricing,2026-04-29,english
RV0002729,ZPO0041174,U00450,66,seriously why was i charged a surge fee at 8pm 😠,2.0,negative,PRICING,02/02/2026,english
RV0006729,ZPO0070612,U01869,64,"wrong order delivered, this is not what i ordered thanks",3.0,negative,order,2026-03-26,english
RV0002834,ZPO0001189,U03979,91,Seriously order got cancelled automatically without any reason 😡,2.0,negative, order ,2026-03-29,english
RV0000348,ZPO0052408,U00115,47,"HI WRONG ORDER DELIVERED, THIS IS NOT WHAT I ORDERED PLS LOOK INTO THIS 😠",5.0,negative,order,2026-03-06,english
RV0007314,ZPO0079279,U03807,99,hi the box was torn and items fell out !!,1.0,negative,packaging,2026-05-13,english
RV0005413,ZPO0025308,U01417,54,order said 10 minutes but came after an hour,1.0,negative,delivery,06/16/2026,english
RV0007243,ZPO0020125,U01826,108,guys very reasonable pricing for the convenience !!,3.0,positive,pricing,2026-04-17,english
RV0006392,ZPO0007893,U03622,22,"guys delivery took more than 40 minutes, terrble :) 💩",2.0,negative,delivery,2026-06-12,english
RV0007761,ZPO0050789,U00766,9,  team prices are about the same as other apps do something about it   ,,neutral, pricing ,2026-04-18,english
RV0004995,ZPO0036542,U03599,68,hi half the Fortune Sunflower Oil was damaged and unusable 💩,3.0,negative,product,2026-04-28,english
RV0000747,ZPO0009962,U00724,20,Honestly the box was torn and items fell out do something about it,1.0,negative,packaging,2026-02-18,english
RV0003249,ZPO0074005,U03030,75,hello got my refund quickly without any argument,1.0,positive,refund,2026-06-06,english
RV0002025,ZPO0046182,U03121,26,"Grapes Green super quality, family loved it",5.0,positive,product,29-May-2026,english
RV0006434,ZPO0032908,U02573,38,once again refund amount is less than what i paid,3.0,negative,refund,2026-04-30,english
RV0002485,ZPO0055017,U00212,75,hello coupon code did not work at checkout :( 👎,,negative,offers,2026-02-04,english
RV0003200,ZPO0004790,U03281,86,hi promo code expired but it was shown as valid in the app pls look into this!!!!!,1.0,negative,offers,2026-05-25,english
RV0002204,ZPO0019649,U01187,35,"guys Nandini Curd was not fresh at all, very disappointed 😡",2.0,negative,product,2026-01-17,english
RV0003296,ZPO0016972,U03013,83,app is very easy to use and fast thanks call me on 9876516382,3.0,positive,app,2026-03-29,english
RV0003834,ZPO0063963,U01511,8,ONCE AGAIN REFUND IS UNDER REVIEW AS PER THE APP :( 🔥,3.0,neutral,refund,2026-05-05,english
RV0000260,ZPO0041972,U00583,25,"order arrived, nothing to say about the delivery :(",2.0,neutral,delivery,2026-01-06,english
RV0007015,ZPO0021533,U00286,32,  once again delivery person could not find the address and cancelled !! 😠   ,1.0,negative,delivery,2026-02-19,english
RV0000381,ZPO0004663,U03673,37,honestly prices are about the same as other apps !! 😍,3.0,neutral,pricing,2026-02-23,english
RV0005709,ZPO0065493,U02665,18,"wrong order delivered, this is not what i ordered 😡",2.0,negative,order,15-Feb-2026,english
RV0007588,ZPO0049699,U03767,60,As usual super fast delivery even in the rain :(,5.0,positive, delivery ,2026-06-29,english
RV0001913,ZPO0072988,U03669,28,as usual two items missing from my order,5.0,negative, order ,2026-01-07,english
RV0003334,ZPO0077385,U01229,59,"as usual order arrived, nothing to say about the delivery",3.0,neutral,delivery,2026-04-06,english
RV0000600,ZPO0072874,U01040,46,seriously the rider left the order outside without telling me,2.0,negative,delivery,2026-06-02,english
RV0000046,ZPO0031873,U00329,1,  once again payment process is very smooth and quick :(   ,5.0,positive,payment,2026-05-02,english
RV0001445,ZPO0033239,U00423,109,,4.0,positive,packaging,2026-05-08,english
RV0001653,ZPO0066826,U01348,35,half my order was not delivered and no one informed me :),3.0,negative,order,2026-06-07,english
RV0006691,ZPO0041745,U00204,85,hi coupon code did not work at checkout pls look into this,1.0,negative,offers,2026-05-31,english
RV0001894,ZPO0029466,U03057,25,"WORST POMEGRANATE I HAVE RECEIVED, TOTALLY ROTTEN :( 😤",7.0,negative,product,2026-04-26,english
RV0004585,ZPO0000242,U02737,21,HELLO DELIVERY GUY WAS VERY COURTEOUS AND HELPFUL KINDLY RESOLVE!!!!!,4.0,positive,delivery,2026-06-17,english
RV0004536,ZPO0016256,U01850,103,"hi Surf Excel Detergent Powder came in perfect condition, happy with it kindly resolve",5.0,positive,product,2026-04-06,english
RV0007924,ZPO0051664,U03641,69,hello app crash aagudhu every time i open it ...,1.0,NEGATIVE,app,2026-02-13,tanglish
RV0002376,ZPO0012951,U00041,45,"hi very disappointed overall, wiiill not use again",1.0,NEGATIVE,others,2026-03-20,english
RV0001967,ZPO0078378,U01076,111,,2.0,negative,others,2026-04-03,english
RV0002134,ZPO0036235,U03474,112,app crash aagudhu every time i open it,1.0,negative,app,04-May-2026,tanglish
RV0004763,ZPO0006661,U01922,104,"seriously delivery took more than 40 minutes, terrible",2.0,negative,delivery,2026-01-23,english
RV0002946,ZPO0057802,U01881,62,"used the website instead of the app, works the same !!",2.0,neu,website,2026-02-14,english
RV0004631,ZPO0070992,U02489,96,hello half my order was not delivered and no one informed me :),1.0,negative,ORDER,2026-02-01,english
RV0001601,ZPO0005007,U03043,85,team website is broken on mobile browser,3.0,negative,website,2026-02-28,english
RV0006450,ZPO0049226,U01775,96,"honestly order arrived, nothing to say about the delivery pls look into this",3.0,neutral,delivery,2026-02-26,english
RV0003246,ZPO0050380,U01117,4,"as usual got a great discount with the coupon, very happy !! call me on 9876531672",5.0,positive, offers ,2026-01-22,english
RV0003593,ZPO0066536,U01065,9,"once agaiiiin prices are cheaper than the supermarket, good value",3.0,positive,pricing,21-Jan-2026,english
RV0001408,ZPO0073273,U03483,13,"hi cannot login, app throws an error every time thanks",1.0,negative,app,2026-03-18,english
RV0006453,ZPO0020349,U01651,1,thhhe box was torn and items fell out :( 😠,2.0,negative,packaging,2026-06-01,english
RV0005015,ZPO0079207,U03497,14,Very reasonable pricing for the convenience,5.0,positive,PRICING,2026-01-22,english
RV0000427,ZPO0016472,U01338,24,  GUYS REFND AMOUNT IS LESS THAN WHAT I PAID   ,1.0,negative,refund,2026-02-09,english
RV0000411,ZPO0064208,U02680,27,"Watermelon was not fresh at all, very disappointed ...",1.0,negative,product,04/06/2026,english
RV0006920,ZPO0025935,U02777,100,honestly website ordering worked perfectly on my laptop :( 🔥,5.0,positive,website,10/01/2026,english
RV0007679,ZPO0046437,U03097,68,Seriously double paymnt happened for the same order thanks,2.0,negative,payment,2026-04-17,english
RV0003026,ZPO0023932,U02682,32,"helllllo Kiwi quality is very poor, threw it away pls look into this &nbsp;",2.0,negative,product,2026-01-10,english
RV0003077,ZPO0016515,U01753,110,hi uploaded photos of the damaged item but refnd was denied kindly resolve,1,negative,refund,2026-05-17,english
RV0002933,ZPO0066991,U02268,2,"as usual excellent quality Onion, worth the price",5.0,positive,product,2026-05-25,english
RV0000211,ZPO0067568,U01878,102,guys why was i charged a surge fee at 8pm 🤬,1.0,negative,pricing,2026-04-05,english
RV0005196,ZPO0054669,U01565,107,"team delivery romba late, 10 minutes nu sonninga do something about it",1.0,negative,delivery,2026-03-03,tanglish
RV0004673,ZPO0056555,U02564,5,"Green Chilli expiry date already over, how can you send this 🤬",3.0,negative,product,03/02/2026,english
RV0006258,ZPO0033363,U00693,29,"hoonestly refund request raised, waiting for update",2.0,neutral,refund,2026-01-21,english
RV0003186,ZPO0028511,U03776,40,hello prices increased a lott compared to last month :),1.0,negative,pricing,2026-06-25,english
RV0001050,ZPO0000733,U00686,36,,4.0,positive,inventory,2026-06-22,english
RV0007868,ZPO0075456,U00477,25,seriously the Pomegranate was really fresh and good quallity ...,5.0,positive,product,2026-03-05,english
RV0007223,ZPO0000517,U01184,51,"Guys packing romba mosam, milk leak aagiduchu !!",3.0,negative,packaging,2026-01-10,tanglish
RV0003079,ZPO0073688,U01859,2,"the Onion was as expected, no complaints no praise thanks ❤️",3.0,neu,product,2026-03-18,english
RV0001973,ZPO0062718,U02476,91,"honestly some items were unavailable, rest were fine ...!!",3.0,neutral,inventory,2026-01-20,english
RV0005685,ZPO0070838,U03848,69,half my order was not delivered and no one informed me :),1.0,negative,order,2026-01-05,english
RV0001500,ZPO0028187,U01703,47,as usual order placement was smooth and everything arrived :),4.0,positive,order,2026-06-29,english
RV0001110,ZPO0070913,U00243,38,"team delivered in 8 minutes, very fast",5.0,positive,delivery,2026-04-23,english
RV0002911,ZPO0074733,U02037,47,hello rider was rude and did not even apologise for being late,1.0,negative,delivery,2026-04-17,english
RV0000653,ZPO0055063,U03327,7,"as usual Garlic expiry date already over, how can you send this !!",,negative,product,2026-03-26,english
RV0005336,ZPO0063306,U00084,9,The curry leaves was really fresh and good quality thanks,5.0,positive,product,2026-03-02,english
RV0007029,ZPO0031437,U00538,87,"once again worst Bisleri Mineral Water i have receiveeeed, totally rotten",1.0,negative,product,2026-02-07,english
RV0001796,ZPO0009057,U01825,29,team rider was rude and did not even apologise for being late kindly resolve,1.0,negative,delivery,2026-05-07,english
RV0001703,ZPO0050490,U02222,15,"as usual Drumstick came in perfect condition, happy with it :(",3.0,POSITIVE,product,2026-02-26,english
RV0004455,ZPO0056735,U01929,113,as usual prices are about the same as other apps ...,3.0,neutral,pricing,13/05/2026,english
RV0005556,ZPO0024386,U02016,74,seriously customer care was very helpful and polite,5.0,positive,customer_support,2026-01-23,english
RV0001499,ZPO0073574,U02947,99,seriously payment process is very smooth and quick thanks,5.0,positive,payment,2026-01-11,english
