store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,order_month,order_year
13.034659,77.602591,BEN-Z02,bengaluru,1,13.016181,77.63515,4.082,arterial,0.7745,0.0,clear,13,6,1,1,0,3,43.43,1.585,none,medium,bike,3.2,1,3.84,0.756,428.99,82.65,74.67,30.24,1,March,2026
13.137892,80.313144,CHE-Z04,chennai,1,13.147175,80.307788,1.184,arterial,0.3042,0.0,clear,1,4,0,0,0,5,148.69,6.693,none,low,ev_bike,21.6,2,4.37,0.776,597.85,26.25,52.45,17.05,1,March,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.028353,80.177957,1.534,residential,0.4964,0.0,clear,11,4,0,0,0,6,357.99,1.239,none,low,ev_bike,5.0,2,4.28,0.899,551.8,29.11,24.67,20.21,1,April,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.005737,80.162195,4.502,narrow_lane,0.5775,0.0,clear,12,4,1,0,0,4,123.45,1.545,none,medium,scooter,29.7,1,4.3,0.69,1319.19,84.52,80.21,42.74,0,April,2026
17.386907,78.380612,HYD-Z05,hyderabad,1,17.399944,78.387552,1.626,narrow_lane,0.3053,0.0,clear,18,4,0,0,0,4,189.55,1.046,none,low,bike,8.4,1,3.8,0.418,416.06,24.7,41.17,19.32,1,March,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.960991,77.618257,1.546,residential,0.3341,1.17,light_rain,16,4,0,0,0,2,38.04,0.298,none,low,ev_bike,29.7,0,4.22,0.69,731.35,33.16,43.62,17.22,1,April,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.436196,78.445638,2.323,residential,0.857,0.0,clear,19,5,1,1,0,7,458.98,9.258,pass,medium,scooter,7.1,0,3.97,0.663,284.47,55.33,44.72,25.88,1,May,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.432863,78.480939,1.524,arterial,0.5669,0.0,clear,8,4,1,0,0,5,273.58,0.489,none,medium,bike,44.6,1,4.29,0.561,403.55,43.76,43.44,18.61,1,January,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.004782,77.630503,4.492,arterial,0.2774,0.0,clear,18,4,0,0,0,4,241.37,1.678,pass,medium,bike,4.4,1,4.21,0.332,592.35,56.87,57.62,26.55,0,May,2026
10.953722,76.93508,COI-Z04,coimbatore,2,10.955548,76.957192,2.422,residential,0.683,0.0,clear,20,5,1,1,0,4,99.59,1.468,none,medium,bike,28.0,1,4.36,0.837,2427.56,46.67,52.51,22.95,1,May,2026
28.620075,77.286468,DEL-Z02,delhi ncr,1,28.615121,77.262006,2.45,residential,0.6375,0.0,clear,8,1,1,0,0,3,212.43,1.024,none,high,bike,12.6,3,4.81,0.651,1291.93,49.87,56.13,31.11,1,March,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.109697,72.762271,1.528,arterial,0.5777,0.0,clear,13,1,1,0,1,6,114.09,3.567,none,high,ev_bike,12.8,0,4.31,0.714,859.54,63.63,77.97,17.12,1,April,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.451999,78.529783,2.191,narrow_lane,0.433,0.0,clear,0,5,0,1,0,6,35.0,3.075,pass,medium,bike,4.7,1,4.33,0.69,843.14,27.6,49.61,23.47,1,May,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.925002,77.572264,5.83,arterial,0.3156,0.0,clear,15,0,0,0,0,4,215.03,2.407,none,medium,scooter,19.3,2,5.0,0.774,557.08,62.82,72.62,41.76,1,January,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.102869,72.745784,3.412,residential,0.5542,0.0,clear,18,2,0,0,1,6,116.98,1.582,pass,high,bike,6.9,2,4.65,0.671,642.05,50.63,72.62,36.45,1,January,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.964441,77.624227,1.735,narrow_lane,0.5831,0.0,clear,20,0,1,0,0,7,323.06,8.882,none,medium,bike,38.1,0,4.49,0.592,3467.93,48.93,56.1,22.87,1,January,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.85031,77.56834,0.654,arterial,0.3852,0.0,clear,11,6,0,1,0,1,63.36,1.198,none,medium,bike,19.9,0,4.88,0.943,898.42,19.41,54.66,9.17,1,April,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.054706,72.825091,2.213,narrow_lane,0.5777,0.0,light_rain,10,0,0,0,0,7,86.65,3.856,none,low,bicycle,6.8,1,4.76,0.876,1906.16,41.54,48.44,41.9,0,June,2026
28.620075,77.286468,DEL-Z02,delhi ncr,1,28.633547,77.276241,1.8,narrow_lane,0.5091,0.0,clear,18,5,0,1,0,14,380.13,7.045,none,high,scooter,8.6,1,3.88,0.791,652.02,26.18,47.94,26.41,1,January,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.016042,80.187643,2.953,residential,0.5243,8.07,moderate_rain,23,0,0,0,0,4,66.07,5.225,none,medium,ev_bike,20.2,2,4.9,0.573,1273.69,54.28,60.17,29.75,0,April,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.418392,78.483054,4.89,residential,0.6804,0.0,clear,20,4,1,0,0,1,35.0,0.246,pass_plus,high,bike,20.4,1,4.37,0.587,346.72,83.06,66.21,35.82,1,June,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.013384,77.554351,2.017,narrow_lane,0.4624,6.72,moderate_rain,16,0,0,0,0,2,70.74,1.0,pass,low,bike,15.0,1,4.25,0.556,1835.82,51.47,51.47,24.01,0,June,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.435866,78.461554,2.189,residential,0.7768,0.0,clear,21,6,1,1,0,9,406.99,0.366,none,high,bike,3.2,1,4.32,0.94,491.14,41.65,46.9,28.47,1,March,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.011347,72.880561,2.89,residential,0.7999,4.22,light_rain,20,2,1,0,0,5,177.3,2.637,pass_plus,low,ev_bike,8.5,3,4.22,0.703,1902.64,68.69,35.56,40.76,0,February,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.322031,78.480688,3.164,arterial,0.2643,0.0,clear,23,3,0,0,0,8,358.95,11.619,none,low,ev_bike,11.2,0,4.45,0.665,1124.83,49.88,64.31,22.75,1,May,2026
12.999763,77.568869,BEN-Z03,bengaluru,1,12.966141,77.562559,3.801,narrow_lane,0.5777,5.07,moderate_rain,17,2,0,0,0,6,103.89,4.031,none,medium,scooter,12.3,1,4.43,0.599,679.17,58.58,74.94,40.82,0,March,2026
28.636198,77.200089,DEL-Z09,delhi ncr,1,28.635255,77.215042,1.463,residential,0.3066,0.0,clear,22,1,0,0,0,4,35.0,1.36,none,medium,scooter,27.1,0,3.99,0.5,1191.56,20.81,50.24,15.47,0,January,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.04716,77.613941,1.856,residential,0.4334,0.0,clear,15,4,0,0,0,8,435.27,11.587,none,low,bike,8.3,1,4.52,0.788,827.8,35.21,65.72,21.92,1,June,2026
28.6353,77.181975,DEL-Z01,delhi ncr,1,28.640109,77.199215,1.765,residential,0.4901,0.0,clear,18,6,0,1,0,1,35.0,0.32,none,low,scooter,9.0,3,4.73,0.737,1824.87,23.19,49.65,19.96,0,June,2026
9.875458,78.128042,MAD-Z02,madurai,3,9.853943,78.107399,3.292,highway,0.3091,0.0,clear,11,1,0,0,0,11,371.16,1.662,none,medium,ev_bike,22.0,1,4.7,0.586,603.0,56.27,28.78,18.35,1,April,2026
12.989196,80.282597,CHE-Z09,chennai,1,13.013977,80.29222,2.946,residential,0.6428,0.0,clear,9,3,1,0,0,6,421.54,2.928,pass_plus,low,bike,14.3,3,3.98,0.643,313.19,43.98,30.35,29.0,1,January,2026
17.381103,78.458627,HYD-Z11,hyderabad,1,17.39626,78.470699,2.117,narrow_lane,0.5135,0.0,clear,11,5,0,1,0,1,35.0,0.312,none,low,bike,22.8,1,4.02,0.894,457.07,30.09,52.02,21.26,1,February,2026
10.972085,76.949985,COI-Z07,coimbatore,2,10.955557,76.95195,1.85,residential,0.564,2.21,light_rain,20,2,1,0,0,3,128.19,2.018,none,medium,ev_bike,44.6,3,4.64,0.585,839.19,48.15,51.29,22.79,1,April,2026
19.017356,72.852547,MUM-Z11,mumbai,1,19.026848,72.84297,1.459,arterial,0.3777,1.67,light_rain,18,3,0,0,0,4,113.66,4.601,none,low,ev_bike,8.7,3,4.75,0.683,1020.84,28.23,52.13,21.39,1,April,2026
28.64713,77.233083,DEL-Z05,delhi ncr,1,28.630338,77.263882,3.538,residential,0.5777,0.0,clear,19,1,1,0,0,5,127.26,0.926,none,medium,ev_bike,12.0,0,4.69,0.805,1261.78,73.66,65.71,28.42,0,May,2026
13.085855,80.271117,CHE-Z10,chennai,1,13.080233,80.319782,5.308,arterial,0.8227,0.0,clear,19,5,1,1,0,5,89.48,1.196,pass_plus,medium,ev_bike,15.5,3,4.98,0.771,647.26,92.03,75.57,47.58,0,May,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.135813,72.778869,2.159,residential,0.4556,0.0,clear,10,6,0,1,0,4,139.83,3.226,none,low,scooter,1.3,0,5.0,0.644,1335.32,38.28,59.22,21.31,0,May,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,12.989832,77.595005,1.813,narrow_lane,0.6154,0.0,clear,13,4,1,0,0,7,103.14,0.438,none,low,ev_bike,20.6,0,4.89,0.858,385.28,45.46,47.18,24.88,1,April,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.94759,77.556788,1.309,arterial,0.7699,0.0,clear,21,2,1,0,0,4,208.85,2.895,none,medium,ev_bike,18.5,3,4.22,0.67,2014.83,35.66,40.64,21.89,0,February,2026
17.362706,78.397761,HYD-Z10,hyderabad,1,17.425131,78.363245,7.848,highway,0.8828,0.0,clear,19,2,1,0,0,5,237.07,4.211,none,medium,scooter,6.8,1,4.45,0.756,777.87,112.69,119.22,53.03,0,June,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.165277,80.256191,4.41,residential,0.7245,0.0,clear,12,5,1,1,0,6,66.5,1.382,none,medium,scooter,9.9,1,4.37,0.75,523.56,75.29,79.78,37.04,1,March,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,12.99827,77.548858,1.962,narrow_lane,0.505,0.0,clear,7,2,0,0,0,9,327.34,1.517,none,low,scooter,3.8,0,4.15,0.546,611.44,27.99,28.43,25.61,1,March,2026
19.012064,72.903276,MUM-Z07,mumbai,1,19.045262,72.917836,3.996,narrow_lane,0.5263,9.47,moderate_rain,23,5,0,1,0,4,69.8,2.451,pass_plus,low,bike,13.1,2,4.79,0.759,1604.99,56.55,55.01,49.25,0,June,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.120603,80.294401,3.082,arterial,0.5578,0.0,clear,11,6,0,1,0,5,125.3,2.447,pass,low,bike,4.0,1,3.95,0.88,685.35,37.39,52.25,25.21,1,May,2026
28.604165,77.10169,DEL-Z06,delhi ncr,1,28.618501,77.102506,1.596,arterial,0.7259,0.0,clear,19,3,1,0,0,3,271.85,0.735,pass,high,scooter,6.1,1,4.12,0.602,1373.35,47.78,41.2,20.59,1,June,2026
9.979123,78.121505,MAD-Z03,madurai,3,10.000199,78.179398,6.759,residential,0.3893,0.0,clear,10,2,0,0,0,7,180.07,3.355,none,low,bike,29.6,0,4.56,0.571,1326.91,71.77,62.04,30.9,0,January,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.979446,77.613768,0.812,arterial,0.4409,0.0,clear,16,5,0,1,0,7,270.85,1.262,pass,high,scooter,13.5,1,4.86,0.635,610.05,19.84,40.05,16.2,1,January,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.112601,80.3047,1.834,residential,0.7101,0.0,clear,13,6,1,1,0,4,71.63,5.002,none,low,bike,6.0,3,4.06,0.781,880.47,44.04,61.76,24.79,1,April,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.575956,77.246074,1.505,residential,0.5599,0.0,clear,22,4,0,0,0,5,47.85,1.705,pass_plus,medium,ev_bike,7.2,1,4.12,0.57,2003.73,23.26,40.88,19.64,0,February,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,12.99345,77.595221,1.416,residential,0.574,0.0,clear,13,1,1,0,0,4,375.38,1.246,none,high,bike,17.3,1,4.21,0.69,1093.5,36.03,42.73,17.13,1,January,2026
17.386907,78.380612,HYD-Z05,hyderabad,1,17.390837,78.284268,10.233,narrow_lane,0.3817,0.0,clear,18,3,0,0,0,2,35.62,1.416,none,medium,scooter,16.2,1,4.73,0.84,2413.77,130.74,130.31,70.25,0,March,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.021166,72.860048,5.644,arterial,0.8629,0.0,moderate_rain,13,6,1,1,0,5,115.61,4.636,none,medium,scooter,13.5,2,4.12,0.707,862.22,111.35,139.0,60.43,0,May,2026
13.001202,80.271869,CHE-Z13,chennai,1,12.991374,80.272529,1.095,arterial,0.5622,0.0,clear,20,2,1,0,0,2,67.3,0.634,none,medium,ev_bike,31.1,1,4.68,0.902,544.09,36.82,55.23,13.04,1,May,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.038481,80.264508,3.292,residential,0.405,0.0,clear,15,5,0,1,0,2,129.71,1.165,pass_plus,medium,scooter,27.2,3,4.66,0.859,281.26,33.91,49.04,29.3,1,June,2026
17.351618,78.544213,HYD-Z08,hyderabad,1,17.364533,78.571338,3.217,residential,0.7975,0.0,clear,20,6,1,1,0,4,69.69,1.44,none,medium,bike,13.5,1,4.5,0.738,2549.39,62.25,70.37,31.02,1,June,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.335805,78.350987,1.283,arterial,0.5359,0.0,clear,15,5,0,1,0,5,193.34,2.0,pass_plus,medium,scooter,12.6,3,4.45,0.554,408.27,24.89,32.77,20.78,1,June,2026
11.075762,76.949599,COI-Z08,coimbatore,2,11.084831,76.972816,2.727,arterial,0.5682,0.0,clear,13,2,1,0,0,6,371.43,1.49,pass,medium,bike,12.8,2,4.58,0.748,1187.94,55.18,30.8,24.97,1,February,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.322209,78.501274,1.697,arterial,0.3842,0.0,clear,18,5,0,1,0,12,346.92,14.102,none,low,bike,18.9,2,4.08,0.61,3554.22,30.9,62.96,20.63,0,April,2026
12.985599,77.595719,BEN-Z09,bengaluru,1,13.014469,77.598382,3.223,arterial,0.7483,4.23,light_rain,21,1,1,0,0,8,97.82,2.305,pass,medium,bike,20.4,3,4.59,0.815,1641.04,56.58,67.7,35.45,0,May,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.12746,80.258072,6.5,residential,0.4463,0.0,clear,14,1,0,0,0,1,35.0,0.671,none,low,ev_bike,30.3,1,4.9,0.638,982.38,75.57,82.49,34.46,0,January,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.584534,77.262494,2.85,narrow_lane,0.5947,0.0,clear,9,1,1,0,0,1,35.0,0.783,none,high,bike,7.7,0,4.38,0.818,854.93,56.74,69.86,31.63,1,February,2026
9.934766,78.175925,MAD-Z06,madurai,3,9.977947,78.167234,4.895,highway,0.5205,0.0,clear,21,3,1,0,1,2,84.28,1.197,pass,high,scooter,10.8,2,4.39,0.811,651.27,89.64,71.85,23.32,1,January,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.396143,78.546517,3.05,arterial,0.977,0.0,light_rain,21,5,1,1,0,5,216.14,2.947,none,high,scooter,11.1,3,4.56,0.782,2089.44,56.27,65.78,39.0,0,May,2026
13.085855,80.271117,CHE-Z10,chennai,1,13.08347,80.263042,0.914,residential,0.5433,0.0,clear,22,4,0,0,0,2,35.0,0.644,pass_plus,low,bike,32.8,1,4.21,0.636,441.87,23.48,37.65,14.22,1,April,2026
28.667966,77.154585,DEL-Z08,delhi ncr,1,28.677911,77.148634,1.249,narrow_lane,0.7748,0.0,clear,9,2,1,0,0,8,166.09,2.992,none,medium,bike,22.7,0,4.16,0.864,1327.1,37.09,47.18,19.92,1,March,2026
19.017886,72.806471,MUM-Z01,mumbai,1,18.996847,72.755834,5.815,arterial,0.8083,9.24,moderate_rain,13,2,1,0,0,4,54.9,0.43,none,low,bike,8.5,3,4.64,0.459,2046.37,118.04,131.32,63.87,0,June,2026
10.773466,78.733858,TRI-Z01,trichy,3,10.812196,78.714796,4.783,highway,0.5509,0.0,clear,20,2,1,0,0,3,303.84,2.052,none,medium,bike,17.8,1,4.44,0.718,1050.26,78.21,49.26,22.18,1,March,2026
17.339546,78.362421,HYD-Z02,hyderabad,1,17.341822,78.389337,2.868,narrow_lane,0.4315,0.0,clear,11,0,0,0,0,1,45.98,0.202,none,low,bike,14.1,1,4.3,0.487,256.68,49.77,53.81,27.1,1,April,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.82827,77.575722,2.081,arterial,0.7016,0.0,clear,19,6,1,1,0,2,67.67,0.15,pass,low,scooter,26.7,1,4.13,0.452,3488.45,52.68,56.75,21.4,0,April,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.761547,77.606154,10.133,residential,0.3258,0.0,clear,14,4,0,0,1,3,213.95,2.952,none,high,bike,4.4,1,4.77,0.824,1090.08,102.08,183.76,61.72,0,January,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.039636,72.878264,0.603,narrow_lane,0.4604,0.0,clear,14,4,0,0,0,8,706.28,0.893,pass,medium,bike,13.5,1,4.39,0.938,751.33,17.24,34.69,14.65,1,June,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.075207,80.275943,1.014,arterial,0.5777,2.93,light_rain,9,3,1,0,0,4,186.94,0.355,none,low,ev_bike,18.0,3,4.73,0.526,1072.71,46.42,44.89,21.49,1,May,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.447033,78.470733,2.985,narrow_lane,0.2914,0.0,clear,14,2,0,0,0,12,345.87,5.797,pass,low,ev_bike,2.3,3,4.45,0.496,1111.42,38.64,33.4,34.87,0,February,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.960744,77.618033,1.557,narrow_lane,0.4125,0.0,clear,23,5,0,1,0,5,347.03,0.692,pass_plus,medium,bike,14.1,2,4.47,0.41,1791.08,30.84,21.92,21.81,0,May,2026
28.64713,77.233083,DEL-Z05,delhi ncr,1,28.641581,77.217668,1.626,arterial,0.6923,0.0,clear,20,0,1,0,0,8,408.53,11.923,none,low,bike,13.0,2,4.45,0.512,1295.36,48.94,69.08,23.62,1,February,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.974641,77.583818,2.92,highway,0.2888,0.0,clear,18,3,0,0,0,1,35.0,0.257,none,low,bike,11.2,0,4.76,0.741,879.07,46.74,48.21,12.93,1,January,2026
13.065923,77.533601,BEN-Z10,bengaluru,1,13.082457,77.506673,3.448,highway,0.3285,6.02,moderate_rain,10,1,0,0,0,3,155.17,0.892,pass_plus,low,bicycle,22.4,3,4.34,0.361,1538.55,46.07,29.38,34.28,0,April,2026
17.432337,78.531114,HYD-Z07,hyderabad,1,17.456247,78.564865,4.46,highway,0.5648,7.45,moderate_rain,10,6,0,1,0,2,100.33,1.013,pass_plus,low,bike,15.7,3,4.82,0.537,554.39,83.38,60.55,27.55,0,March,2026
10.972085,76.949985,COI-Z07,coimbatore,2,10.978259,76.936822,1.592,arterial,0.7087,0.0,clear,19,0,1,0,0,5,81.65,4.045,none,high,bike,11.9,1,4.52,0.76,1687.82,49.04,56.0,16.27,1,May,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.089272,80.296162,1.871,residential,0.7288,0.0,clear,12,3,1,0,0,3,318.34,1.714,pass,medium,bike,4.1,1,4.29,0.46,291.68,40.7,31.36,22.42,1,March,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.080925,72.780522,3.088,narrow_lane,0.4561,0.0,clear,18,1,0,0,0,4,119.21,2.563,pass_plus,low,bike,30.2,3,4.43,0.33,2383.82,37.25,47.76,39.93,0,April,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.049242,80.166996,1.734,arterial,0.4525,2.68,light_rain,23,4,0,0,0,4,104.34,1.725,none,medium,ev_bike,34.1,3,4.58,0.598,756.76,32.39,51.41,20.54,1,May,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.050189,72.861432,1.989,residential,0.5907,0.0,clear,19,4,1,0,0,10,440.34,4.028,none,high,ev_bike,14.8,2,4.95,0.808,772.41,53.28,39.58,26.85,1,April,2026
12.32021,76.658884,MYS-Z03,mysuru,3,12.345137,76.661734,2.789,highway,0.2823,0.0,clear,16,1,0,0,0,6,166.28,0.971,none,low,ev_bike,4.0,3,4.41,0.694,941.92,40.76,27.13,24.47,1,April,2026
28.667966,77.154585,DEL-Z08,delhi ncr,1,28.675805,77.186279,3.213,residential,0.6751,1.71,light_rain,19,1,1,0,0,3,55.52,1.508,pass,medium,bike,21.9,3,3.8,0.73,915.57,73.8,58.31,36.52,1,March,2026
10.773466,78.733858,TRI-Z01,trichy,3,10.756525,78.756714,3.128,residential,0.6929,0.0,clear,21,3,1,0,0,3,116.51,1.296,pass,medium,bike,13.5,0,4.78,0.898,2252.0,48.98,53.35,22.01,0,February,2026
11.075762,76.949599,COI-Z08,coimbatore,2,11.10457,76.926939,4.047,arterial,0.4049,0.0,clear,17,5,0,1,0,7,545.1,1.858,pass,low,bike,19.3,0,4.79,0.782,1109.42,37.06,40.36,21.63,0,January,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.901356,77.608254,1.402,arterial,0.5215,6.35,moderate_rain,14,5,0,1,0,2,85.11,0.588,none,low,bike,16.4,3,4.06,0.595,923.34,38.24,52.3,18.24,1,May,2026
9.875458,78.128042,MAD-Z02,madurai,3,9.868858,78.133988,0.981,residential,0.676,0.0,clear,20,6,1,1,0,3,35.0,2.928,pass,high,bike,13.4,1,4.43,0.632,3043.6,35.27,39.55,15.84,1,February,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.749706,77.18075,1.688,narrow_lane,0.796,0.0,clear,19,4,1,0,0,1,91.5,1.093,none,medium,scooter,23.3,1,4.38,0.735,2058.04,50.04,62.73,21.91,0,May,2026
12.967574,77.540858,BEN-Z05,bengaluru,1,12.978226,77.530179,1.656,residential,0.6833,2.13,light_rain,8,6,1,1,0,6,108.1,4.843,none,high,bike,23.3,3,4.3,0.628,967.5,49.16,65.7,27.84,1,May,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.033017,80.298512,5.957,residential,0.5857,0.0,clear,8,3,1,0,0,4,153.55,1.796,pass_plus,high,scooter,6.7,3,4.66,0.651,694.73,83.54,62.92,48.57,0,March,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.438475,78.457267,1.817,narrow_lane,0.608,0.0,clear,12,2,1,0,0,9,275.28,1.35,pass,medium,bike,13.4,3,3.55,0.622,1386.59,40.67,41.95,27.77,1,January,2026
17.386907,78.380612,HYD-Z05,hyderabad,1,17.383123,78.394105,1.492,residential,0.8038,0.0,clear,8,0,1,0,0,2,35.0,1.796,pass,medium,bicycle,21.4,0,5.0,0.654,877.04,36.06,45.82,22.59,1,April,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.612352,77.237963,3.476,narrow_lane,0.501,0.0,clear,14,2,0,0,0,3,164.86,1.175,none,low,scooter,3.5,3,4.74,0.628,3272.8,58.87,48.45,42.67,0,February,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.575165,77.250069,1.43,highway,0.4577,0.0,clear,11,6,0,1,0,4,142.21,0.747,none,low,scooter,9.6,3,4.6,0.562,725.55,28.88,53.61,17.17,1,April,2026
10.953722,76.93508,COI-Z04,coimbatore,2,10.955071,76.905396,3.244,residential,0.2118,0.0,clear,14,3,0,0,0,10,347.39,3.83,none,low,scooter,20.2,1,4.17,0.565,1387.48,52.9,22.24,22.29,0,May,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.092447,80.309887,0.949,highway,0.4666,0.0,clear,7,3,0,0,0,1,35.0,0.277,none,medium,bicycle,24.3,0,4.47,0.761,490.94,20.11,43.83,9.91,1,April,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.042536,72.799392,1.676,arterial,0.5057,0.0,clear,18,1,0,0,0,2,35.0,0.764,pass,low,bike,15.3,3,4.72,0.725,1008.36,21.06,50.76,20.82,1,March,2026
13.001202,80.271869,CHE-Z13,chennai,1,12.988636,80.255796,2.233,arterial,0.5777,0.0,clear,18,1,0,0,0,5,35.0,0.664,pass,low,bike,34.5,1,4.56,0.67,319.83,26.1,51.79,20.0,1,March,2026
12.989196,80.282597,CHE-Z09,chennai,1,13.018293,80.280236,3.245,arterial,0.5843,0.0,clear,20,1,1,0,0,1,35.0,0.179,none,medium,bike,8.4,2,4.9,0.643,1039.31,48.94,67.43,24.61,1,February,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.006756,77.53159,2.787,arterial,0.6157,0.0,clear,21,3,1,0,0,2,35.0,0.491,none,medium,scooter,8.3,0,4.7,0.662,1352.8,60.61,57.25,21.52,0,March,2026
17.351618,78.544213,HYD-Z08,hyderabad,1,17.378471,78.561248,3.491,residential,0.7851,0.0,clear,20,6,1,1,0,2,81.46,1.188,none,high,bike,29.2,0,4.93,0.776,2411.19,75.0,76.71,29.16,0,June,2026
17.336723,78.506211,HYD-Z04,hyderabad,1,17.349148,78.500453,1.511,residential,0.7425,3.03,light_rain,8,6,1,1,0,3,49.62,1.229,none,medium,scooter,9.6,3,4.57,0.834,572.76,43.67,57.42,23.34,1,June,2026
12.985599,77.595719,BEN-Z09,bengaluru,1,12.990907,77.57763,2.047,arterial,0.2838,0.0,clear,15,4,0,0,0,7,465.0,3.637,pass,medium,bike,13.5,3,4.44,0.74,2529.9,39.1,27.56,23.85,1,January,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.439614,78.428166,5.385,arterial,0.98,21.1,heavy_rain,20,6,1,1,0,2,73.66,0.883,pass,high,bike,14.4,0,4.43,0.553,1228.92,88.03,98.12,46.1,0,June,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.921095,77.598836,1.076,arterial,0.6296,0.0,clear,13,2,1,0,0,8,184.59,3.082,none,low,ev_bike,7.6,2,4.96,0.699,732.23,33.93,45.62,19.48,1,April,2026
19.012064,72.903276,MUM-Z07,mumbai,1,18.994482,72.915232,2.324,residential,0.4742,0.0,clear,16,5,0,1,0,5,204.64,5.592,none,medium,bike,7.8,0,4.19,0.864,1773.33,26.46,49.93,23.64,0,April,2026
10.773466,78.733858,TRI-Z01,trichy,3,10.775895,78.726635,0.834,arterial,0.3099,0.0,clear,15,4,0,0,0,3,66.5,1.125,pass,low,bike,20.3,2,4.16,0.707,640.44,22.04,33.24,11.83,1,January,2026
10.981957,77.020962,COI-Z01,coimbatore,2,10.972696,77.016498,1.139,residential,0.6463,0.7,light_rain,19,6,1,1,0,3,95.62,1.259,none,medium,bike,14.4,1,4.29,0.811,851.48,39.7,47.48,13.81,1,May,2026
12.989196,80.282597,CHE-Z09,chennai,1,13.01995,80.277724,3.46,arterial,0.5483,0.0,clear,11,3,0,0,0,2,110.03,1.875,none,medium,scooter,15.5,3,4.47,0.442,224.84,41.53,68.34,26.32,0,May,2026
28.620075,77.286468,DEL-Z02,delhi ncr,1,28.615874,77.275232,1.192,residential,0.8352,0.0,clear,12,5,1,1,0,6,172.12,2.322,none,medium,bike,2.0,3,4.45,0.546,637.32,39.34,49.42,26.25,1,May,2026
