order_id,order_placed_at,store_id,store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,historical_delivery_cost,historical_travel_time,promo_code_applied,data_source
ZPO0041728,2026-04-03 11:44:00,DS0040,19.017886,72.806471,MUM-Z01,Mumbai,1,19.004234,72.819736,2.061,arterial,0.2733,0.0,clr,11,4,0,0,0,4,35.0,3.196,pass_plus,medium,bike,2.5,2,4.18,0.843,4200.0,33.39,35.42,23.46,0,49.996,24.595,,zepto_ops_export_v2
ZPO0055026,2026-02-16 13:17:00,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.184398,80.200365,2.396,artrial,0.7322,0.0,clear,13,0,1,0,0,11,327.61,5.53,none,high,bike,25.7,1,4.05,0.82,755.12,53.37,47.82,24.19,1,48.083,24.828,,zepto_ops_export_v2
ZPO0014427,2026-06-23 19:39:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,12.987072,80.261789,1.913,residential,0.7672,0.0,clear,19,1,TRUE,0,0,3,35.0,1.912,none,medium,bike,32.1,0,4.86,0.808,975.66,46.44,52.69,18.48,1,28.014,13.38,,zepto_ops_export_v2
ZPO0037612,2026-01-06 11:40:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.021432,80.194143,2.672,narrow_lane,0.3591,0.0,clear,11,1,0,0,0,6,104.35,0.819,none,low,bike,19.0,0,4.49,0.845,550.16,47.11,51.76,23.06,1,59.649,29.36,,zepto_ops_export_v2
ZPO0034180,2026-05-16 17:51:00,DS0076,9.938364,78.219125,MAD-Z05,Madurai,3,9.925038,78.21181,1.684,arterial,0.4293,2.56,light_rain,17,5,0,1,0,4,152.49,0.589,pass,LOW,scooter,11.1,3,?,0.651,622.29,34.61,25.63,19.68,1,94.144,46.629,,zepto_ops_export_v2
ZPO0029533,2026-03-09 10:45:00,DS0035,17.432337,78.531114,HYD-Z07,Hyderabad,1,17.40181,78.559562,4.542,arterial,0.5173,0.0,clear,10,0,0,0,0,3,89.79,0.283,none,low,bikee,12.8,3,4.36,0.901,439.9,41.87,72.2,32.45,1,52.003,24.85,,zepto_ops_export_v2
ZPO0056605,2026-04-01 19:52:00,DS0028,12.972781,77.610699,BEN-Z14,Bengaluru,1,13.014868,77.633307,5.282,arterial,0.654,0.0,clear,19,2,1,0,0,1,35.0,0.215,pass,low,SCOOTER,13.6,2,4.4,0.93,2209.53,87.37,81.64,42.31,0,25.255,12.167,,zepto_ops_export_v2
ZPO0014778,06/01/2026 11:06,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.852657,77.587856,1.717,arterial,39.9%,0.0,clear,11,1,0,0,0,3,78.21,1.126,none,low,ev_bike,37.2,0,4.31,0.701,240.69,28.09,45.87,14.49,1,47.296,23.107,,zepto_ops_export_v2
ZPO0047903,2026-02-16 11:24:00,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.100324,72.766697,2.016,narrow_lane,0.4643,0.0,clear,11,0,0,No,0,2,36.67,0.695,pass,low,scooter,6.1,0,4.76,0.706,826.15,31.84,52.99,23.03,1,32.207,16.548,,zepto_ops_export_v2
ZPO0070389,2026-04-15 13:37:00,DS0070,10.972085,76.949985,COI-Z07,Coimbatore,2,11.007625,76.981966,5.273,arterial,0.6496,0.0,clear,13,2,1,0,0,5,35.0,0.9,none,high,scooter,24.5,3,4.42,0.802,1115.14,78.66,80.51,35.12,0,68.459,31.654,,zepto_ops_export_v2
ZPO0015205,2026-05-01 19:38:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.99716,77.599213,3.366,arterial,0.6526,0.0,clear,19,4,1,0,0,3,53.51,1.172,none,medium,bike,10.2,0,4.36,0.833,785.62,59.21,76.69,23.7,1,54.968,26.093,,zepto_ops_export_v2
ZPO0014216,2026-05-09 16:23:00,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,12.986783,77.571162,1.465,residential,0.4292,0.0,clear,16,5,0,1,0,12,207.74,6.694,pass,medium,bike,31.9,0,3.97,0.894,935.52,20.44,42.16,15.36,1,66.616,33.069,,zepto_ops_export_v2
ZPO0055921,2026-04-02 19:57:00,DS0073,9.875458,78.128042,MAD-Z02,Madurai,3,9.847693,78.132115,3.119,arterial,0.5164,0.0,clear,19,3,1,0,0,16,418.73,3.391,none,medium,bike,38.2,0,4.35,0.818,1295.38,60.95,31.51,21.79,1,94.406,43.113,,zepto_ops_export_v2
ZPO0070993,2026-06-18 11:38:00,DS0015,13.009524,77.554209,BEN-Z01,Bengaluru,1,13.02662,77.554247,1.901,highway,0.3248,0.0,Clear,11,3,0,0,0,3,43.68,0.605,none,Low,scooter,11.3,2,4.84,0.688,883.31,35.16,50.75,17.13,1,40.894,20.734,,zepto_ops_export_v2
ZPO0057988,2026-06-26 12:18:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.993566,77.603013,2.945,arterial,0.7872,0.0,clear,12,4,1,0,0,5,110.77,2.069,pass,medium,scooter,23.4,0,4.71,0.358,1091.58,54.56,69.47,24.73,0,54.632,24.876,,zepto_ops_export_v2
ZPO0035045,2026-01-05 21:51:00,DS0029,17.383957,78.480301,HYD-Z01,Hyderabad,1,17.416316,78.431357,6.318,arterial,0.6046,0.0,clear,21,0,1,0,0,4,63.38,1.222,pass,medium,bike,9.6,2,4.49,0.827,1949.64,100.49,108.98,44.95,0,70.958,33.846,,zepto_ops_export_v2
ZPO0033379,2026-03-18 08:09:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,12.98974,80.277785,1.427,arterial,0.7369,0.0,clear,8,2,1,0,0,12,501.11,7.417,pass_plus,medium,bike,9.0,2,4.61,0.635,313.07,46.44,34.63,23.15,1,62.939,30.919,,zepto_ops_export_v2
ZPO0077701,2026-01-14 16:05:00,DS0038,17.362706,78.397761,HYD-Z10,Hyderabad,1,17.387488,78.426986,4.149,arterial,26.2%,0.0,clear,16,2,0,0,1,3,54.83,0.945,none,high,ev_bike,14.2,2,3.98,0.707,3044.29,55.87,83.44,28.39,0,56.047,28.92,,zepto_ops_export_v2
ZPO0001436,2026-04-02 18:30:00,DS0084,12.292492,76.634712,MYS-Z02,Mysuru,3,12.279326,76.641037,1.617,residential,0.5597,19.8,heavy_rain,18,3,0,0,0,5,70.44,1.782,none,low,bike,8.1,2,4.1,0.746,1342.17,44.34,45.86,21.8,1,107.012,50.753,,zepto_ops_export_v2
ZPO0076788,20-Jan-2026 17:53,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.063737,80.289309,3.151,narrow_lane,0.6225,0.0,clear,17,1,0,0,0,3,235.08,3.081,none,medium,scooter,17.0,3,4.61,0.741,625.42,37.88,53.75,34.28,1,62.646,29.047,,zepto_ops_export_v2
ZPO0017605,2026-03-02 14:59:00,DS0001,13.09369,80.301218,CHE-Z01,Chennai,1,13.11594,80.329848,3.967,arterial,0.3127,0.0,clear,14,0,0,0,0,1,35.0,0.308,pass,medium,SCOOTER,9.6,1,4.25,0.819,1037.38,43.13,61.82,21.67,1,43.396,20.804,,zepto_ops_export_v2
ZPO0075221,2026-04-09 09:27:00,DS0013,13.001202,80.271869,CHE-Z13,Chennai,1,13.037907,80.296877,4.899,highway,0.5605,0.0,clear,9,3,1,0,0,2,55.18,0.15,pass,medium,ev_bike,8.4,1,4.2,0.848,1106.26,81.56,75.78,27.46,0,55.623,28.082,,zepto_ops_export_v2
ZPO0031649,2026-04-16 13:24:00,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.122696,72.805549,5.476,arterial,0.6433,,clear,13,3,Y,0,0,8,217.12,2.685,pass,medium,ev_bike,14.9,3,4.63,0.599,669.85,94.55,77.05,46.03,1,71.673,36.732,,zepto_ops_export_v2
ZPO0079529,2026-06-28 18:26:00,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,12.986493,77.573578,1.561,arterial,0.5276,10.66,moderate_rain,18,6,0,1,0,8,428.13,2.475,none,low,scoter,27.7,2,4.34,0.666,1696.73,54.76,34.55,20.68,1,50.034,23.316,,zepto_ops_export_v2
ZPO0001908,2026-03-23 15:20:00,DS0009,12.989196,80.282597,CHE-Z09,Chennai,1,12.987999,80.264046,2.014,narrow_lane,0.3131,0.0,clear,15,0,0,0,0,3,58.59,1.354,none,low,bike,15.8,3,3.9,0.929,2356.85,23.33,42.38,24.95,0,51.471,24.237,,zepto_ops_export_v2
ZPO0050115,2026-06-28 17:16:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.917958,77.56817,4.03,residential,0.4117,0.0,clear,17,6,0,1,0,2,103.96,,pass,medium,bicycle,17.4,0,4.68,0.683,726.4,48.83,54.05,48.1,0,64.534,31.991,,zepto_ops_export_v2
ZPO0034107,2026-01-23 17:01:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.096924,80.239336,1.861,arterial,41.7%,0.0,clear,17,4,0,0,N,2,156.99,0.674,none,low,scooter,3.7,0,4.28,0.893,2089.4,30.01,35.81,16.33,0,34.367,17.539,,zepto_ops_export_v2
ZPO0043893,2026-01-26 07:37:00,DS0076,9.938364,78.219125,MAD-Z05,Madurai,3,9.938529,78.201206,1.963,arterial,20.6%,0.0,clear,7,0,0,0,0,1,35.47,0.418,none,low,bike,18.6,3,4.56,0.955,346.93,38.02,38.15,16.16,1,58.268,28.265,,zepto_ops_export_v2
ZPO0054206,2026-05-02 19:35:00,DS0061,28.599307,77.205607,DEL-Z10,Delhi NCR,1,28.583883,77.218431,2.123,arterial,,0.0,clear,19,5,1,1,0,4,218.8,2.589,none,high,scooter,23.8,0,4.3,0.79,1879.32,56.53,51.01,20.9,1,70.228,34.808,,zepto_ops_export_v2
ZPO0018203,2026-05-11 09:05:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.903868,77.636917,3.615,arterial,59.7%,0.0,clear,9,0,1,0,0,5,197.32,2.279,none,high,bike,23.4,2,4.49,0.409,1030.86,58.76,78.68,33.48,0,51.936,26.121,,zepto_ops_export_v2
ZPO0060647,2026-06-07 21:19:00,DS0049,19.152033,72.838243,MUM-Z10,Mumbai,1,19.145857,72.817409,2.294,residential,0.98,18.22,heavy_rain,21,6,1,1,0,2,37.43,0.485,none,high,bike,14.0,2,5.0,0.65,1954.4,66.63,77.64,33.49,0,46.709,22.159,,zepto_ops_export_v2
ZPO0067772,2026-05-13 07:29:00,DS0083,12.273057,76.609077,MYS-Z01,Mysuru,3,12.270745,76.582349,2.915,ARTERIAL,0.2586,0.0,clear,7,2,0,0,0,4,131.56,1.827,none,low,bike,26.4,3,4.59,0.747,498.33,48.97,40.85,21.9,1,84.509,42.091,,zepto_ops_export_v2
ZPO0059105,2026-03-18 13:14:00,DS0083,12.273057,76.609077,MYS-Z01,Mysuru,3,12.28278,76.600502,1.427,arterial,0.5679,0.0,clear,13,2,1,0,0,3,47.34,1553.0,pass,high,scooter,13.8,2,4.47,0.561,1584.14,39.28,37.86,18.79,0,105.756,49.427,,zepto_ops_export_v2
ZPO0018407,2026-02-08 11:27:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.982227,77.582511,2.764,residential,0.3856,0.0,clear,11,6,0,1,0,6,100.36,5.296,pass_plus,low,bike,8.4,1,4.13,0.891,1509.22,46.34,44.33,24.1,0,52.323,26.808,,zepto_ops_export_v2
ZPO0059778,2026-05-08 13:05:00,DS0050,19.017356,72.852547,MUM-Z11,Mumbai,1,19.059901,72.82083,5.787,arterial,57.6%,0.0,clear,13,4,1,0,0,9,120.31,6.181,none,medium,scooter,11.7,2,5.0,0.588,1023.81,94.8,104.58,49.49,0,63.543,30.479,,zepto_ops_export_v2
ZPO0016101,23-Jun-2026 10:58,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.129484,72.765718,7.696,highway,0.3634,0.0,clear,10,1,0,0,0,2,35.0,2.471,none,low,bike ,14.9,1,5.0,0.432,1219.65,86.84,97.05,33.14,0,27.031,13.905,,zepto_ops_export_v2
ZPO0037153,2026-03-05 14:34:00,DS0070,10.972085,76.949985,COI-Z07,Coimbatore,2,10.98107,76.968022,2.208,residential,0.3396,0.0,clear,14,3,0,0,0,11,346.46,2.843,none,low,bike,12.0,1,4.67,0.598,1128.05,34.41,22.9,21.25,1,82.089,39.008,,zepto_ops_export_v2
ZPO0014061,2026-01-25 04:53:00,DS0009,12.989196,80.282597,CHE-Z09,Madras,1,13.016236,80.278823,3.034,highway,0.4632,0.0,clear,4,6,0,1,0,4,94.26,1.048,none,low,bik,9.2,1,4.82,0.419,1125.32,32.61,54.84,19.31,0,52.645,25.443,,zepto_ops_export_v2
ZPO0049609,2026-01-12 17:46:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.376134,78.469765,1.305,Arterial ,0.3924,0.0,clear,17,0,0,0,0,8,315.95,1.662,none,low,ev_bike,2.0,3,,0.782,1084.16,21.49,22.4,26.88,1,54.142,26.37,,zepto_ops_export_v2
ZPO0067057,2026-06-28 15:05:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.351469,78.489382,4.638,residential,0.5453,9.26,moderate_rain,15,6,0,1,0,3,35.0,0.582,pass,low,bike,26.3,0,4.62,0.711,1876.62,57.69,77.64,39.63,0,44.255,20.75,,zepto_ops_export_v2
ZPO0014294,2026-03-12 12:05:00,DS0065,11.041438,76.943104,COI-Z02,kovai,2,11.042961,76.933973,1.011,arterial,0.6392,,clear,12,3,1,0,0,8,324.75,3.291,none,high,bike,7.4,2,4.75,0.609,370.22,39.81,32.56,18.15,1,79.904,39.353,,zepto_ops_export_v2
ZPO0022167,2026-01-15 13:19:00,DS0048,19.037544,72.814437,MUM-Z09,Mumbai,1,19.027097,72.821941,1.404,arterial,0.7288,1.47,light_rain,13,3,1,0,1,3,173.44,0.648,pass,high,bike,13.3,2,4.26,0.871,780.86,63.46,53.28,21.41,1,67.133,33.838,,zepto_ops_export_v2
ZPO0049901,2026-04-26 19:19:00,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.1218,72.783659,1.091,residential,0.7846,0.0,clear,19,6,TRUE,1,0,3,103.8,1.801,pass,medium,bike,31.2,1,4.75,0.741,578.83,37.71,57.41,18.08,1,58.991,29.455,,zepto_ops_export_v2
ZPO0069724,2026-05-19 17:10:00,DS0045,19.068656,72.88234,MUM-Z06,Mumbai,1,19.055595,72.889624,1.642,arterial,31.1%,0.0,clear,17,1,0,0,0,3,114.08,1.96,pass,medium,scooter,10.7,1,n/a,0.672,1607.74,28.82,47.54,17.65,0,60.624,27.582,,zepto_ops_export_v2
ZPO0070890,02-Mar-2026 10:29,DS0075,9.82467,78.181555,MAD-Z04,Madurai,3,9.842595,78.198408,2.717,narrow_lane,0.216,0.0,clear,10,0,0,0,0,3,68.89,1.882,none,low,bike,10.4,1,4.09,0.839,1056.1,42.82,45.7,21.14,1,96.81,48.318,,zepto_ops_export_v2
ZPO0012686,2026-03-02 20:08:00,DS0034,17.420472,78.47479,HYD-Z06,Hyderabad,1,17.381326,78.474117,4.353,arterial,0.7875,0.0,clear,20,0,1,0,0,6,361.99,3.583,pass,medium,bike,8.8,0,3.8,0.658,1485.37,83.96,50.82,33.09,0,61.324,29.589,,zepto_ops_export_v2
ZPO0050953,2026-06-28 12:43:00,DS0004,13.137892,80.313144,CHE-Z04,Chennai,1,13.140771,80.327072,1.542,arterial,0.8352,0.0,clear,12,6,1,1,0,2,88.25,0.757,none,medium,bike,5.4,0,4.62,0.849,389.81,INR 43.73,61.71,15.55,1,55.924,25.901,,zepto_ops_export_v2
ZPO0041586,2026-06-22 09:28:00,DS0053,28.620075,77.286468,DEL-Z02,Delhi NCR,1,28.608207,77.271972,1.935,arterial,,0.0,clear,9,0,1,0,0,5,203.05,0.981,pass,medium,bike,17.7,0,4.51,0.942,379.92,39.14,40.06,16.45,1,31.316,14.727,,zepto_ops_export_v2
ZPO0078663,2026-03-13 22:35:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.032302,80.169038,1.678,residential,0.4828,0.0,clear,22,4,0,0,0,1,35.0,0.376,pass ,low,ev_bike ,13.9,3,4.23,0.68,1077.12,25.49,48.4,22.19,0,51.952,25.707,,zepto_ops_export_v2
ZPO0061970,2026-01-20 13:30:00,DS0081,10.723746,78.740815,TRI-Z04,Trichy,3,10.725108,78.730758,1.109,residential,0.7012,0.0,clear,13,1,1,No,0,3,124.66,2.469,pass,high,bike,11.1,0,4.77,0.873,561.29,41.73,38.67,14.08,1,67.433,31.072,,zepto_ops_export_v2
ZPO0077788,2026-03-21 23:43:00,DS0030,17.339546,78.362421,HYD-Z02,Hyderabad,1,17.34647,78.354526,1.138,residential,0.5682,2.02,Light_Rain,23,5,FALSE,1,0,6,186.4,1.991,none,medium,bike,37.8,3,4.81,0.912,2489.94,23.42,40.11,19.97,0,56.499,27.416,,zepto_ops_export_v2
ZPO0043286,2026-01-18 12:13:00,DS0040,19.017886,72.806471,MUM-Z01,Mumbai,1,19.017095,72.813589,0.753,arterial,0.7331,0.0,CLEAR,12,6,1,1,0,6,186.26,1.11,none,medium,scooter,10.4,1,4.34,0.916,1269.69,32.34,53.59,17.89,1,50.807,22.843,,zepto_ops_export_v2
ZPO0037905,2026-04-27 15:41:00,DS0018,13.000426,77.566828,BEN-Z04,Bengaluru,1,13.050882,77.569862,5.62,residential,0.5102,0.0,clear,15,0,0,0,0,15,120.11,6573.0,pass,low,bik,11.3,0,4.57,0.542,2544.92,79.39,75.23,43.84,0,46.389,22.344,,zepto_ops_export_v2
ZPO0041858,2026-05-24 19:58:00,DS0046,19.012064,72.903276,MUM-Z07,Mumbai,1,18.993762,72.833891,7.573,narrow_lane,0.7937,3.2,light_rain,19,6,1,1,0,2,35.0,1.077,none,high,bicycle,27.2,2,4.0,0.802,1377.31,114.87,128.89,127.4,0,66.193,33.822,,zepto_ops_export_v2
ZPO0010957,2026-03-04 19:30:00,DS0082,10.778072,78.711051,TRI-Z05,Trichy,3,10.789114,78.703612,1.472,narrow_lane,0.5758,0.0,clear,19,2,1,0,0,3,78.39,1.852,pass,high,bike,-999.0,0,4.28,0.724,515.9,42.56,40.3,14.12,1,110.4,54.581,,zepto_ops_export_v2
ZPO0035212,2026-05-21 14:29:00,DS0046,19.012064,72.903276,MUM-Z07,Mumbai,1,19.017664,72.88438,2.082,residential,,0.0,clear,14,3,0,0,0,1,35.0,0.753,none,low,bike,6.4,1,4.65,0.862,429.86,35.64,49.26,17.21,1,56.689,27.283,,zepto_ops_export_v2
ZPO0008572,2026-04-11 22:57:00,DS0081,10.723746,78.740815,TRI-Z04,Trichy,3,10.741022,78.754354,2.425,arterial,0.4306,0.0,clear,22,5,0,1,0,1,35.0,0.254,none,medium,scooter,18.9,0,4.04,0.61,1197.08,30.45,39.23,13.6,0,63.927,30.448,,zepto_ops_export_v2
ZPO0007811,2026-03-21 18:12:00,DS0003,13.08345,80.279958,CHE-Z03,Chennai,1,13.065749,80.290511,2.276,Residential ,0.5363,0.0,clear,18,5,0,1,0,8,247.85,5.534,none,high,scooter,-999.0,1,4.44,0.47,1597.08,37.76,53.17,23.02,0,59.621,30.37,,zepto_ops_export_v2
ZPO0053522,08-Jun-2026 20:00,DS0009,12.989196,80.282597,CHE-Z09,Chennai,1,12.972663,80.27131,2.208,residential,0.6004,0.0,clear,20,0,1,0,0,11,284.16,1.941,pass_plus,low,bik,15.5,1,4.13,0.814,531.03,41.97,32.69,25.19,1,62.908,29.01,,zepto_ops_export_v2
ZPO0079178,2026-02-27 19:02:00,DS0023,12.985599,77.595719,BEN-Z09,Bengaluru,1,12.947574,77.600092,4.255,arterial,0.6203,0.0,clear,19,4,1,0,0,8,248.03,1.102,pass,medium,ev_bike,2.7,0,4.49,0.916,1612.48,84.46,53.71,33.22,0,59.523,28.181,,zepto_ops_export_v2
ZPO0024849,2026-02-23 15:24:00,DS0077,9.934766,78.175925,MAD-Z06,madurai,3,9.938012,78.189743,1.556,arterial,0.3558,0.0,clear,15,0,0,0,0,2,54.96,0.928,none,low,scooter,10.4,0,4.51,0.67,526.47,23.69,40.17,9.88,1,64.839,31.292,,zepto_ops_export_v2
ZPO0067072,2026-04-29 19:23:00,DS0021,13.028598,77.544217,BEN-Z07,blr ,1,13.047523,77.532797,2.441,arterial,0.7227,0.0,clear,19,2,1,0,0,10,320.02,7.799,pass_plus,low,bike,,2,4.19,0.919,665.71,45.66,34.64,27.01,1,55.867,25.925,,zepto_ops_export_v2
ZPO0078921,2026-06-21 07:43:00,DS0001,13.09369,80.301218,CHE-Z01,Madras,1,13.102141,80.317964,2.043,narrow_lane,0.4921,0.0,clear,7,6,0,1,0,1,35.0,0.169,none,low,scooter,23.1,1,4.49,0.657,912.71,30.24,53.6,19.0,0,45.61,22.009,,zepto_ops_export_v2
ZPO0052700,2026-01-01 12:04:00,DS0003,13.08345,80.279958,CHE-Z03,Chennai,1,13.066281,80.270545,2.164,Residential ,0.5978,0.0,clear,12,3,1,0,0,6,285.31,3.042,pass_plus ,high,bikee,22.0,1,5.0,0.603,1062.05,51.29,38.89,21.72,1,55.405,27.064,,zepto_ops_export_v2
ZPO0056068,2026-05-18 07:56:00,DS0039,17.381103,78.458627,HYD-Z11,Hyderabad,1,17.386466,78.453274,0.824,arterial,0.2908,0.0,clear,7,0,0,No,0,5,139.77,1.311,none,low,bike,25.5,3,4.45,0.746,1037.1,19.92,43.55,17.16,1,49.259,25.208,,zepto_ops_export_v2
ZPO0000834,2026-01-19 04:07:00,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.062102,72.830506,2.608,narrow_lane,0.3247,0.0,clear,4,0,0,0,0,8,₹479.08,1.495,none,low,bik,17.9,2,4.47,0.733,571.3,29.36,33.25,31.25,1,55.95,27.322,,zepto_ops_export_v2
ZPO0030628,2026-02-13 20:24:00,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.102185,72.819631,3.379,residential,0.6029,0.0,clear,20,4,1,0,0,5,135.37,,NONE,High,ev_bike,9.0,2,4.76,0.833,432.64,64.5,75.17,37.77,1,53.684,26.864,,zepto_ops_export_v2
ZPO0041618,2026-06-17 19:36:00,DS0026,12.956562,77.54897,BEN-Z12,BANGALORE,1,12.933958,77.568584,3.292,residential,0.6909,0.0,clear,19,2,1,0,0,5,181.11,,none,HIGH,bike,9.1,2,4.52,0.753,1233.58,69.21,75.46,34.13,1,23.686,12.235,,zepto_ops_export_v2
ZPO0069392,2026-02-02 12:23:00,DS0006,13.083895,80.242972,CHE-Z06,Chennai,1,13.096675,80.239884,1.46,arterial,0.7884,0.0,clear,12,0,1,0,0,4,52.46,1.98,pass,high,scooter,25.8,1,4.35,0.826,1481.25,43.9,50.15,16.29,1,45.571,22.062,,zepto_ops_export_v2
ZPO0009040,2026-06-22 20:44:00,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.078654,80.25703,1.723,residential,0.6688,0.0,clear,20,0,1,0,0,9,35.0,3.098,none,medium,bike,6.8,3,4.61,0.759,682.09,42.02,54.96,28.1,1,63.091,32.273,,zepto_ops_export_v2
ZPO0057496,2026-04-01 07:39:00,DS0061,28.599307,77.205607,DEL-Z10,Delhi NCR,1,28.594696,77.228309,2.275,arterial,0.3332,0.0,clear,7,2,0,0,0,3,64.73,984.0,pass_plus,low,bike,8.8,2,4.16,0.823,296.98,36.29,38.99,23.27,1,62.96,31.95,,zepto_ops_export_v2
ZPO0046460,2026-01-09 07:28:00,DS0011,13.107689,80.288533,CHE-Z11,Chennai,1,13.103497,80.291679,0.577,Arterial ,0.4197,5.24,moderate_rain,7,4,0,0,0,2,67.13,1.032,none,low,bike,10.4,3,5.0,0.858,963.67,28.33,54.03,15.68,1,61.628,29.859,,zepto_ops_export_v2
ZPO0052857,2026-01-30 13:49:00,DS0007,13.066524,80.254772,CHE-Z07,Chennai,1,13.043892,80.236406,3.208,arterial,0.7337,1.44,light_rain,13,4,1,0,0,3,42.66,1.925,pass_plus,medium,bike,36.1,2,4.63,0.594,900.51,66.12,47.04,28.64,1,43.926,21.41,,zepto_ops_export_v2
ZPO0075539,2026-02-06 21:40:00,DS0023,12.985599,77.595719,BEN-Z09,Bengaluru,1,13.005359,77.58678,2.401,arterial,0.8329,4.75,Light_Rain,21,4,1,0,0,4,135.74,2.353,none,high,bike,32.0,2,4.24,0.821,1338.74,67.28,61.86,25.66,1,62.073,29.156,,zepto_ops_export_v2
ZPO0015110,2026-06-29 17:21:00,DS0070,10.972085,76.949985,COI-Z07,kovai ,2,10.958414,76.947648,1.541,highway,0.2714,4.36,light_rain,17,0,0,0,0,3,183.31,2.834,pass,low,bike,11.7,3,4.02,0.82,567.13,40.18,36.64,16.14,1,98.511,46.369,,zepto_ops_export_v2
ZPO0071778,2026-03-25 20:31:00,DS0030,17.339546,78.362421,HYD-Z02,Hyderabad,1,17.332574,78.372285,1.303,artrial,0.9226,10.37,moderate_rain,20,2,1,0,0,3,40.05,,NONE,medium,scooter,8.8,0,4.26,0.507,1403.73,60.14,69.08,21.83,1,63.129,31.035,,zepto_ops_export_v2
ZPO0047053,2026-02-25 16:28:00,DS0035,17.432337,78.531114,HYD-Z07,Hyderabad,1,17.467879,78.594638,7.812,highway,29.7%,3.1,light_rain,16,2,0,0,0,3,75.31,,none,low,bike,22.6,2,3.93,0.656,678.72,83.47,119.02,36.77,0,67.712,33.766,,zepto_ops_export_v2
ZPO0075456,2026-03-02 07:37:00,DS0065,11.041438,76.943104,COI-Z02,Coimbatore,2,11.006619,76.954614,4.07,residential,0.3235,0.0,clear,7,0,N,0,0,3,35.0,1.426,pass,low,bike,,1,4.81,0.617,990.12,63.69,52.99,22.34,1,73.68,36.476,,zepto_ops_export_v2
ZPO0039374,2026-02-07 09:26:00,DS0031,17.454751,78.45571,HYD-Z03,Hyderabad,1,17.440486,78.450119,1.693,residential,0.823,0.0,clear,9,5,1,Yes,0,1,39.96,0.448,none,high,scooter,17.6,2,4.45,0.763,1247.8,49.38,56.64,21.98,1,63.245,30.561,,zepto_ops_export_v2
ZPO0014137,27-Jun-2026 18:50,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.054376,72.813947,2.198,arterial,0.4368,5.03,moderate_rain,18,5,0,1,0,8,67.85,0.974,pass,medium,scooter,,2,4.41,0.496,600.16,49.53,51.76,24.17,1,62.937,32.269,,zepto_ops_export_v2
ZPO0020603,2026-03-08 16:21:00,DS0003,13.08345,80.279958,CHE-Z03,Chennai,1,13.102946,80.27021,2.411,highway,0.4627,0.0,clear,16,6,0,1,0,3,86.12,1.198,none,low,scooter,11.7,1,4.11,0.773,1820.9,43.91,50.92,18.29,0,31.124,16.893,,zepto_ops_export_v2
ZPO0024976,2026-05-26 19:44:00,DS0072,9.933797,78.060875,MAD-Z01,madurai,3,9.951404,78.04052,2.967,arterial,0.7769,5.75,moderate_rain,19,1,TRUE,0,0,10,133.99,2.335,none,high,bicycle ,13.4,1,4.38,0.704,1000.98,70.07,53.61,38.42,0,105.989,50.133,,zepto_ops_export_v2
ZPO0059007,2026-06-27 22:00:00,DS0046,19.012064,72.903276,MUM-Z07,Mumbai,1,19.044083,72.931192,4.614,residential,0.6308,0.0,sunny,22,5,0,1,0,3,87.54,1.311,none,medium,scooter,8.1,1,4.42,0.527,1058.89,59.1,79.28,44.65,0,297.464,145.947,,zepto_ops_export_v2
